"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_T2M","1047","1828-01-01","8.57","4","1",
"OBS_DEU_P1Y_T2M","1047","1829-01-01","6.37","4","1",
"OBS_DEU_P1Y_T2M","1425","1780-01-01","10.09","4","5",
"OBS_DEU_P1Y_T2M","1425","1781-01-01","11.31","4","5",
"OBS_DEU_P1Y_T2M","1425","1782-01-01","9.14","4","5",
"OBS_DEU_P1Y_T2M","1425","1783-01-01","10.72","4","5",
"OBS_DEU_P1Y_T2M","1425","1784-01-01","8.86","4","5",
"OBS_DEU_P1Y_T2M","1425","1785-01-01","8.82","4","5",
"OBS_DEU_P1Y_T2M","1425","1826-01-01","9.39","4","5",
"OBS_DEU_P1Y_T2M","1425","1827-01-01","9.88","4","5",
"OBS_DEU_P1Y_T2M","1425","1828-01-01","10.53","4","5",
"OBS_DEU_P1Y_T2M","1425","1829-01-01","7.75","4","5",
"OBS_DEU_P1Y_T2M","2290","1781-01-01","7.18","4","8",
"OBS_DEU_P1Y_T2M","2290","1782-01-01","5.07","4","8",
"OBS_DEU_P1Y_T2M","2290","1783-01-01","6.42","4","8",
"OBS_DEU_P1Y_T2M","2290","1784-01-01","4.61","4","8",
"OBS_DEU_P1Y_T2M","2290","1785-01-01","4.24","4","8",
"OBS_DEU_P1Y_T2M","2290","1786-01-01","4.58","4","8",
"OBS_DEU_P1Y_T2M","2290","1787-01-01","6.32","4","8",
"OBS_DEU_P1Y_T2M","2290","1788-01-01","5.55","4","8",
"OBS_DEU_P1Y_T2M","2290","1789-01-01","5.63","4","8",
"OBS_DEU_P1Y_T2M","2290","1790-01-01","6.28","4","8",
"OBS_DEU_P1Y_T2M","2290","1791-01-01","6.29","4","8",
"OBS_DEU_P1Y_T2M","2290","1792-01-01","6.16","4","8",
"OBS_DEU_P1Y_T2M","2290","1793-01-01","6.78","4","8",
"OBS_DEU_P1Y_T2M","2290","1794-01-01","7.04","4","8",
"OBS_DEU_P1Y_T2M","2290","1795-01-01","6.51","4","8",
"OBS_DEU_P1Y_T2M","2290","1796-01-01","6.07","4","8",
"OBS_DEU_P1Y_T2M","2290","1797-01-01","6.99","4","8",
"OBS_DEU_P1Y_T2M","2290","1798-01-01","5.78","4","8",
"OBS_DEU_P1Y_T2M","2290","1799-01-01","5.19","4","8",
"OBS_DEU_P1Y_T2M","2290","1800-01-01","6.62","4","8",
"OBS_DEU_P1Y_T2M","2290","1801-01-01","6.41","4","8",
"OBS_DEU_P1Y_T2M","2290","1802-01-01","6.61","4","8",
"OBS_DEU_P1Y_T2M","2290","1803-01-01","5.36","4","8",
"OBS_DEU_P1Y_T2M","2290","1804-01-01","6.05","4","8",
"OBS_DEU_P1Y_T2M","2290","1805-01-01","4.64","4","8",
"OBS_DEU_P1Y_T2M","2290","1806-01-01","7.22","4","8",
"OBS_DEU_P1Y_T2M","2290","1807-01-01","6.72","4","8",
"OBS_DEU_P1Y_T2M","2290","1808-01-01","5.55","4","8",
"OBS_DEU_P1Y_T2M","2290","1809-01-01","7.24","4","8",
"OBS_DEU_P1Y_T2M","2290","1810-01-01","7.62","4","8",
"OBS_DEU_P1Y_T2M","2290","1813-01-01","4.9","4","8",
"OBS_DEU_P1Y_T2M","2290","1814-01-01","4.84","4","8",
"OBS_DEU_P1Y_T2M","2290","1815-01-01","5.2","4","8",
"OBS_DEU_P1Y_T2M","2290","1816-01-01","3.94","4","8",
"OBS_DEU_P1Y_T2M","2290","1817-01-01","5.36","4","8",
"OBS_DEU_P1Y_T2M","2290","1818-01-01","6.35","4","8",
"OBS_DEU_P1Y_T2M","2290","1819-01-01","6.36","4","8",
"OBS_DEU_P1Y_T2M","2290","1820-01-01","4.91","4","8",
"OBS_DEU_P1Y_T2M","2290","1821-01-01","6.2","4","8",
"OBS_DEU_P1Y_T2M","2290","1822-01-01","7.37","4","8",
"OBS_DEU_P1Y_T2M","2290","1823-01-01","5.74","4","8",
"OBS_DEU_P1Y_T2M","2290","1824-01-01","6.07","4","8",
"OBS_DEU_P1Y_T2M","2290","1825-01-01","5.88","4","8",
"OBS_DEU_P1Y_T2M","2290","1826-01-01","5.85","4","8",
"OBS_DEU_P1Y_T2M","2290","1827-01-01","5.74","4","8",
"OBS_DEU_P1Y_T2M","2290","1828-01-01","6.3","4","8",
"OBS_DEU_P1Y_T2M","2290","1829-01-01","3.73","4","8",
"OBS_DEU_P1Y_T2M","2444","1821-01-01","9.38","4","1",
"OBS_DEU_P1Y_T2M","2444","1822-01-01","10.14","4","1",
"OBS_DEU_P1Y_T2M","2444","1824-01-01","9.9","4","2",
"OBS_DEU_P1Y_T2M","2444","1825-01-01","9.84","4","2",
"OBS_DEU_P1Y_T2M","2444","1826-01-01","9.6","4","2",
"OBS_DEU_P1Y_T2M","2444","1827-01-01","9.27","4","2",
"OBS_DEU_P1Y_T2M","2444","1828-01-01","9.69","4","2",
"OBS_DEU_P1Y_T2M","2444","1829-01-01","6.95","4","2",
"OBS_DEU_P1Y_T2M","3382","1801-01-01","9.27","4","5",
"OBS_DEU_P1Y_T2M","3382","1802-01-01","8.78","4","5",
"OBS_DEU_P1Y_T2M","3382","1803-01-01","7.63","4","5",
"OBS_DEU_P1Y_T2M","3382","1804-01-01","8.22","4","5",
"OBS_DEU_P1Y_T2M","3382","1805-01-01","6.66","4","5",
"OBS_DEU_P1Y_T2M","3382","1806-01-01","8.77","4","5",
"OBS_DEU_P1Y_T2M","3382","1807-01-01","8.28","4","5",
"OBS_DEU_P1Y_T2M","3382","1808-01-01","5.91","4","5",
"OBS_DEU_P1Y_T2M","3382","1809-01-01","7.36","4","5",
"OBS_DEU_P1Y_T2M","3382","1810-01-01","7.54","4","5",
"OBS_DEU_P1Y_T2M","3382","1811-01-01","8.87","4","5",
"OBS_DEU_P1Y_T2M","3382","1812-01-01","7.03","4","5",
"OBS_DEU_P1Y_T2M","3382","1813-01-01","7.58","4","5",
"OBS_DEU_P1Y_T2M","3382","1814-01-01","7.41","4","5",
"OBS_DEU_P1Y_T2M","3382","1815-01-01","7.87","4","5",
"OBS_DEU_P1Y_T2M","3382","1816-01-01","7.16","4","5",
"OBS_DEU_P1Y_T2M","3382","1817-01-01","7.83","4","5",
"OBS_DEU_P1Y_T2M","3382","1818-01-01","7.61","4","5",
"OBS_DEU_P1Y_T2M","3382","1819-01-01","8.07","4","5",
"OBS_DEU_P1Y_T2M","3382","1820-01-01","7.17","4","5",
"OBS_DEU_P1Y_T2M","3382","1821-01-01","7.6","4","5",
"OBS_DEU_P1Y_T2M","3382","1822-01-01","8.93","4","5",
"OBS_DEU_P1Y_T2M","3382","1823-01-01","7.43","4","5",
"OBS_DEU_P1Y_T2M","3382","1824-01-01","8.17","4","5",
"OBS_DEU_P1Y_T2M","3382","1825-01-01","8.97","4","5",
"OBS_DEU_P1Y_T2M","3382","1826-01-01","7.92","4","5",
"OBS_DEU_P1Y_T2M","3382","1827-01-01","7.99","4","5",
"OBS_DEU_P1Y_T2M","3382","1828-01-01","8.36","4","5",
"OBS_DEU_P1Y_T2M","3382","1829-01-01","6.4","4","5",
"OBS_DEU_P1Y_T2M","403","1780-01-01","9.07","4","5",
"OBS_DEU_P1Y_T2M","403","1781-01-01","10.38","4","5",
"OBS_DEU_P1Y_T2M","403","1782-01-01","8.56","4","5",
"OBS_DEU_P1Y_T2M","403","1783-01-01","9.87","4","5",
"OBS_DEU_P1Y_T2M","403","1784-01-01","7.93","4","5",
"OBS_DEU_P1Y_T2M","403","1785-01-01","7.78","4","5",
"OBS_DEU_P1Y_T2M","403","1786-01-01","8.13","4","5",
"OBS_DEU_P1Y_T2M","403","1787-01-01","9.46","4","5",
"OBS_DEU_P1Y_T2M","403","1788-01-01","8.12","4","5",
"OBS_DEU_P1Y_T2M","403","1789-01-01","9.11","4","5",
"OBS_DEU_P1Y_T2M","403","1790-01-01","9.35","4","5",
"OBS_DEU_P1Y_T2M","403","1791-01-01","9.56","4","5",
"OBS_DEU_P1Y_T2M","403","1792-01-01","8.94","4","5",
"OBS_DEU_P1Y_T2M","403","1793-01-01","9.3","4","5",
"OBS_DEU_P1Y_T2M","403","1794-01-01","10.08","4","5",
"OBS_DEU_P1Y_T2M","403","1795-01-01","9.4","4","5",
"OBS_DEU_P1Y_T2M","403","1796-01-01","9.53","4","5",
"OBS_DEU_P1Y_T2M","403","1797-01-01","10.15","4","5",
"OBS_DEU_P1Y_T2M","403","1798-01-01","9.51","4","5",
"OBS_DEU_P1Y_T2M","403","1799-01-01","6.59","4","5",
"OBS_DEU_P1Y_T2M","403","1800-01-01","8.43","4","5",
"OBS_DEU_P1Y_T2M","403","1801-01-01","9.52","4","5",
"OBS_DEU_P1Y_T2M","403","1802-01-01","9.1","4","5",
"OBS_DEU_P1Y_T2M","403","1803-01-01","8.13","4","5",
"OBS_DEU_P1Y_T2M","403","1804-01-01","8.12","4","5",
"OBS_DEU_P1Y_T2M","403","1805-01-01","6.78","4","5",
"OBS_DEU_P1Y_T2M","403","1806-01-01","9.11","4","5",
"OBS_DEU_P1Y_T2M","403","1807-01-01","8.98","4","5",
"OBS_DEU_P1Y_T2M","403","1808-01-01","7.69","4","5",
"OBS_DEU_P1Y_T2M","403","1809-01-01","8.21","4","5",
"OBS_DEU_P1Y_T2M","403","1810-01-01","8.07","4","5",
"OBS_DEU_P1Y_T2M","403","1811-01-01","9.67","4","5",
"OBS_DEU_P1Y_T2M","403","1812-01-01","6.83","4","5",
"OBS_DEU_P1Y_T2M","403","1813-01-01","8.37","4","5",
"OBS_DEU_P1Y_T2M","403","1814-01-01","7.15","4","5",
"OBS_DEU_P1Y_T2M","403","1815-01-01","7.98","4","5",
"OBS_DEU_P1Y_T2M","403","1816-01-01","7.2","4","5",
"OBS_DEU_P1Y_T2M","403","1817-01-01","8.85","4","5",
"OBS_DEU_P1Y_T2M","403","1818-01-01","9.14","4","5",
"OBS_DEU_P1Y_T2M","403","1819-01-01","9.71","4","5",
"OBS_DEU_P1Y_T2M","403","1820-01-01","7.99","4","5",
"OBS_DEU_P1Y_T2M","403","1821-01-01","9.74","4","5",
"OBS_DEU_P1Y_T2M","403","1822-01-01","10.84","4","5",
"OBS_DEU_P1Y_T2M","403","1823-01-01","9.03","4","5",
"OBS_DEU_P1Y_T2M","403","1824-01-01","10.38","4","5",
"OBS_DEU_P1Y_T2M","403","1825-01-01","9.72","4","5",
"OBS_DEU_P1Y_T2M","403","1826-01-01","9.85","4","5",
"OBS_DEU_P1Y_T2M","403","1827-01-01","9.33","4","5",
"OBS_DEU_P1Y_T2M","403","1828-01-01","9","4","5",
"OBS_DEU_P1Y_T2M","403","1829-01-01","6.75","4","5",
"OBS_DEU_P1Y_T2M","4927","1792-01-01","10.22","4","5",
"OBS_DEU_P1Y_T2M","4927","1793-01-01","10.52","4","5",
"OBS_DEU_P1Y_T2M","4927","1794-01-01","11.25","4","5",
"OBS_DEU_P1Y_T2M","4927","1795-01-01","11.08","4","5",
"OBS_DEU_P1Y_T2M","4927","1796-01-01","10.43","4","5",
"OBS_DEU_P1Y_T2M","4927","1797-01-01","11.53","4","5",
"OBS_DEU_P1Y_T2M","4927","1798-01-01","10.62","4","5",
"OBS_DEU_P1Y_T2M","4927","1799-01-01","8.76","4","5",
"OBS_DEU_P1Y_T2M","4927","1800-01-01","10.75","4","5",
"OBS_DEU_P1Y_T2M","4927","1801-01-01","11.81","4","5",
"OBS_DEU_P1Y_T2M","4927","1802-01-01","10.75","4","5",
"OBS_DEU_P1Y_T2M","4927","1803-01-01","9.58","4","5",
"OBS_DEU_P1Y_T2M","4927","1804-01-01","10.26","4","5",
"OBS_DEU_P1Y_T2M","4927","1805-01-01","8.43","4","5",
"OBS_DEU_P1Y_T2M","4927","1806-01-01","11.25","4","5",
"OBS_DEU_P1Y_T2M","4927","1807-01-01","10.56","4","5",
"OBS_DEU_P1Y_T2M","4927","1808-01-01","9.18","4","5",
"OBS_DEU_P1Y_T2M","4927","1809-01-01","10.23","4","5",
"OBS_DEU_P1Y_T2M","4927","1810-01-01","9.88","4","5",
"OBS_DEU_P1Y_T2M","4927","1811-01-01","10.71","4","5",
"OBS_DEU_P1Y_T2M","4927","1812-01-01","8.51","4","5",
"OBS_DEU_P1Y_T2M","4927","1813-01-01","8.69","4","5",
"OBS_DEU_P1Y_T2M","4927","1814-01-01","8.69","4","5",
"OBS_DEU_P1Y_T2M","4927","1815-01-01","9.31","4","5",
"OBS_DEU_P1Y_T2M","4927","1816-01-01","8.1","4","5",
"OBS_DEU_P1Y_T2M","4927","1817-01-01","9.42","4","5",
"OBS_DEU_P1Y_T2M","4927","1818-01-01","9.99","4","5",
"OBS_DEU_P1Y_T2M","4927","1819-01-01","10.6","4","5",
"OBS_DEU_P1Y_T2M","4927","1820-01-01","8.59","4","5",
"OBS_DEU_P1Y_T2M","4927","1821-01-01","9.76","4","5",
"OBS_DEU_P1Y_T2M","4927","1822-01-01","10.74","4","5",
"OBS_DEU_P1Y_T2M","4927","1823-01-01","9.23","4","5",
"OBS_DEU_P1Y_T2M","4927","1824-01-01","10.28","4","5",
"OBS_DEU_P1Y_T2M","4927","1825-01-01","10.18","4","5",
"OBS_DEU_P1Y_T2M","4927","1826-01-01","10.06","4","5",
"OBS_DEU_P1Y_T2M","4927","1827-01-01","9.73","4","5",
"OBS_DEU_P1Y_T2M","4927","1828-01-01","10.17","4","5",
"OBS_DEU_P1Y_T2M","4927","1829-01-01","7.62","4","5",
"OBS_DEU_P1Y_T2M","5099","1788-01-01","9.61","4","5",
"OBS_DEU_P1Y_T2M","5099","1789-01-01","9.92","4","5",
"OBS_DEU_P1Y_T2M","5099","1790-01-01","10.65","4","5",
"OBS_DEU_P1Y_T2M","5099","1794-01-01","11.05","4","5",
"OBS_DEU_P1Y_T2M","5099","1795-01-01","10","4","5",
"OBS_DEU_P1Y_T2M","5099","1796-01-01","10.07","4","5",
"OBS_DEU_P1Y_T2M","5099","1797-01-01","10.62","4","5",
"OBS_DEU_P1Y_T2M","5099","1798-01-01","10.43","4","5",
"OBS_DEU_P1Y_T2M","5099","1799-01-01","8.45","4","5",
"OBS_DEU_P1Y_T2M","5099","1800-01-01","10.6","4","5",
"OBS_DEU_P1Y_T2M","5099","1801-01-01","10.65","4","5",
"OBS_DEU_P1Y_T2M","5099","1806-01-01","11.27","4","5",
"OBS_DEU_P1Y_T2M","5099","1807-01-01","10.46","4","5",
"OBS_DEU_P1Y_T2M","5099","1808-01-01","9.22","4","5",
"OBS_DEU_P1Y_T2M","5099","1809-01-01","9.83","4","5",
"OBS_DEU_P1Y_T2M","5099","1810-01-01","9.72","4","5",
"OBS_DEU_P1Y_T2M","5099","1811-01-01","12.02","4","5",
"OBS_DEU_P1Y_T2M","5099","1812-01-01","9.23","4","5",
"OBS_DEU_P1Y_T2M","5099","1813-01-01","10.13","4","5",
"OBS_DEU_P1Y_T2M","5099","1814-01-01","9.6","4","5",
"OBS_DEU_P1Y_T2M","5099","1815-01-01","9.99","4","5",
"OBS_DEU_P1Y_T2M","5099","1816-01-01","8.58","4","5",
